NIT,Razón social de la sociedad,CIIU,Departamento de la dirección del domicilio,Fecha de Corte,Activos corrientes totales (CurrentAssets),Pasivos corrientes totales (CurrentLiabilities),Total de activos (Assets),Total pasivos (Liabilities),Patrimonio total (Equity),Ganancia (pérdida) por actividades de operación (ProfitLossFromOperatingActivities),Ingresos de actividades ordinarias (Revenue),Ganancia (pérdida) (ProfitLoss),dya,cfo,capex_ppe,capex_int,anio,capital_trabajo,ebitda,fcl,tamano,ebitda_margen,margen_neto,roa,apalancamiento,razon_corriente,ebitda_wz,capital_trabajo_wz,fcl_wz,ebitda_neg,capital_trabajo_neg,fcl_neg,periodo,ciiu_2d,margen_ebitda_rel_sector,apalancamiento_rel_sector,depto_norm,semaforo,activos_calc,error_contable,error_contable_pct,inconsistente
890302311,TAMETCO SAS,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,VALLE,2020-12-31,3874397.0,1977432.0,24729614.0,13588612.0,11141002.0,1182405.0,6701764.0,1012412.0,157454.0,1912409.0,1959093.0,,2020,1896965.0,1339859.0,-46684.0,Pequeña,19.992631790674814,15.106649532869257,4.093925606764424,54.94874283116591,1.9593073238422358,1339859.0,1896965.0,-46684.0,False,False,True,Pandemia (2020-2021),C3,11.347796093427363,-3.915085612008781,VALLE DEL CAUCA,Alerta,24729614.0,0.0,0.0,False
890302546,ENERGIZER DE COLOMBIA S.A.,G4649 - Comercio al por mayor de otros utensilios domésticos n.c.p.,BOGOTA D.C.,2020-12-31,27462388.0,10630732.0,29662817.0,11811433.0,17851384.0,245133.0,41633768.0,-81330.0,624308.0,-551552.0,45635.0,,2020,16831656.0,869441.0,-597187.0,Mediana,2.0883072605871273,-0.19534623913934476,-0.27418164633520814,39.81898617383507,2.5833016954994257,869441.0,16831656.0,-597187.0,False,False,True,Pandemia (2020-2021),G4,-4.461622262975462,-24.24422717649564,"BOGOTA, D.C.",Alerta,29662817.0,0.0,0.0,False
890302608,COLOMBIANA DE ADHESIVOS COLDESIVOS S.A.S.,C2221 - Fabricación de formas básicas de plástico,VALLE,2020-12-31,12621562.0,2176014.0,13515297.0,2759478.0,10755819.0,1500867.0,11690740.0,1005075.0,187185.0,1413383.0,9987.0,,2020,10445548.0,1688052.0,1403396.0,Pequeña,14.439222837904186,8.597188886246721,7.436573535897879,20.417442546767564,5.800312865634137,1688052.0,10445548.0,1403396.0,False,False,False,Pandemia (2020-2021),C2,2.155743118602871,-26.08288605156125,VALLE DEL CAUCA,Sano,13515297.0,0.0,0.0,False
890302609,SONOCO DE COLOMBIA LTDA,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",VALLE,2020-12-31,111761148.0,54100422.0,137179440.0,60183831.0,76995609.0,10151351.0,89964502.0,4569206.0,3393483.0,7813803.0,2544669.0,78015.0,2020,57660726.0,13544834.0,5191119.0,Grande,15.055753879457923,5.078898786101211,3.330824210975056,43.87234049067411,2.065809172431224,13544834.0,57660726.0,5191119.0,False,False,False,Pandemia (2020-2021),C1,5.35763186718591,-10.162714938705221,VALLE DEL CAUCA,Sano,137179440.0,0.0,0.0,False
890302646,PLANTACINES UNIPALMA DE LOS LLANOS S.A.,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,BOGOTA D.C.,2020-12-31,17726155.0,17511695.0,197788989.0,65199333.0,132589656.0,12367977.0,65723762.0,8174851.0,4649835.0,1406128.0,2602110.0,222516.0,2020,214460.0,17017812.0,-1418498.0,Grande,25.89293656075256,12.438197010085942,4.133117339509734,32.96408628692672,1.012246672866333,17017812.0,214460.0,-1418498.0,False,False,True,Pandemia (2020-2021),A0,16.179673413262968,-7.468496684789628,"BOGOTA, D.C.",Alerta,197788989.0,0.0,0.0,False
890304345,ELECTRICOS DEL VALLE S A,G4690 - Comercio al por mayor no especializado,VALLE,2020-12-31,28969451.0,24777088.0,39319248.0,31267969.0,8051279.0,2619895.0,49332072.0,1046350.0,193989.0,7876575.0,,,2020,4192363.0,2813884.0,7876575.0,Mediana,5.703964755423206,2.1210339594088,2.6611648320435832,79.52331387416159,1.1692032171012188,2813884.0,4192363.0,7876575.0,False,False,False,Pandemia (2020-2021),G4,-0.8459647681393836,15.460100523830874,VALLE DEL CAUCA,Sano,39319248.0,0.0,0.0,False
890304375,INDUGRAFICAS S.A.S.,C1812 - Actividades de servicios relacionados con la impresión,VALLE,2020-12-31,13332969.0,3551422.0,17359472.0,5363860.0,11995612.0,2635731.0,26035988.0,1590635.0,661026.0,5034405.0,337508.0,,2020,9781547.0,3296757.0,4696897.0,Pequeña,12.662308033019526,6.109370614243638,9.162922697188025,30.898750837583076,3.7542620955774897,3296757.0,9781547.0,4696897.0,False,False,False,Pandemia (2020-2021),C1,2.9641860207475137,-23.136304591796257,VALLE DEL CAUCA,Sano,17359472.0,0.0,0.0,False
890304806,ASISTENCIA BOLIVAR S.A.,S9609 - Otras actividades de servicios personales n.c.p.,BOGOTA D.C.,2020-12-31,33836806.0,34956888.0,44035274.0,41506518.0,2528756.0,4724677.0,52313248.0,2438122.0,1548112.0,8649817.0,,925181.0,2020,-1120082.0,6272789.0,7724636.0,Mediana,11.99082305117052,4.660620575499346,5.536747653710523,94.25743098589552,0.9679581889554928,6272789.0,-1120082.0,7724636.0,False,True,False,Pandemia (2020-2021),S9,-0.8370779252957945,46.663419300113134,"BOGOTA, D.C.",Sano,44035274.0,0.0,0.0,False
890304855,OBYCO SA,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",VALLE,2020-12-31,28783286.0,4240611.0,34445246.0,11825591.0,22619655.0,4474970.0,40690613.0,3302710.0,57741.0,4857912.0,,,2020,24542675.0,4532711.0,4857912.0,Mediana,11.1394512537818,8.116638596720085,9.588289774443764,34.3315620390692,6.787532739975442,4532711.0,24542675.0,4857912.0,False,False,False,Pandemia (2020-2021),G4,4.589521730219211,-29.731651311261516,VALLE DEL CAUCA,Sano,34445246.0,0.0,0.0,False
890305124,RAMIREZ JIMENEZ Y CIA S.A.,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,VALLE,2020-12-31,9914994.0,8291833.0,30244034.0,19755595.0,10488439.0,1777665.0,15780270.0,-29464.0,856684.0,604998.0,71705.0,,2020,1623161.0,2634349.0,533293.0,Mediana,16.69394123167728,-0.18671416902245652,-0.09742086654181119,65.3206348068515,1.1957541836648182,2634349.0,1623161.0,533293.0,False,False,False,Pandemia (2020-2021),G4,10.14401170811469,1.2574214565207882,VALLE DEL CAUCA,Sano,30244034.0,0.0,0.0,False
890305202,CORGIL SA,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",VALLE,2020-12-31,5897221.0,2010856.0,6007901.0,2310856.0,3697045.0,1009098.0,8117797.0,496200.0,43322.0,1291428.0,42625.0,1729.0,2020,3886365.0,1052420.0,1247074.0,Pequeña,12.964354738114295,6.112495791653819,8.259124110067726,38.46361649434636,2.9326918486455518,1052420.0,3886365.0,1247074.0,False,False,False,Pandemia (2020-2021),G4,6.414425214551706,-25.599596855984352,VALLE DEL CAUCA,Sano,6007901.0,0.0,0.0,False
890306162,OGILVY & MATHER COLOMBIA SAS,M7310 - Publicidad,BOGOTA D.C.,2020-12-31,22269618.0,11536749.0,32106096.0,18320241.0,13785855.0,3416845.0,25040344.0,1361988.0,2035683.0,11284039.0,2642120.0,0.0,2020,10732869.0,5452528.0,8641919.0,Mediana,21.774972420506682,5.439174477794714,4.242147659435143,57.0615655045696,1.9303200581030238,5452528.0,10732869.0,8641919.0,False,False,False,Pandemia (2020-2021),M7,11.550768981118168,-0.4880447853914802,"BOGOTA, D.C.",Sano,32106096.0,0.0,0.0,False
890306920,SUCESORES DE HORACIO GARCIA SAS,A0124 - Cultivo de caña de azúcar,VALLE,2020-12-31,4367881.0,2638797.0,17394457.0,10784865.0,6609592.0,699387.0,5010228.0,452885.0,108003.0,3507366.0,99520.0,,2020,1729084.0,807390.0,3407846.0,Pequeña,16.11483549251651,9.039209393265137,2.603616772860458,62.00173423062301,1.6552546482355406,807390.0,1729084.0,3407846.0,False,False,False,Pandemia (2020-2021),A0,6.401572345026917,21.569151258906658,VALLE DEL CAUCA,Sano,17394457.0,0.0,0.0,False
890307671,RESORTES HERCULES S.A.,"C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",VALLE,2020-12-31,41810662.0,34086610.0,66361820.0,43565635.0,22796185.0,8077228.0,69039269.0,4478457.0,1310819.0,10355639.0,1155254.0,,2020,7724052.0,9388047.0,9200385.0,Mediana,13.598126306928307,6.486825635422067,6.748544569754114,65.64864405466878,1.2266007678675,9388047.0,7724052.0,9200385.0,False,False,False,Pandemia (2020-2021),C2,1.3146465876269922,19.148315456339965,VALLE DEL CAUCA,Sano,66361820.0,0.0,0.0,False
890307682,PLASTICOS FENIX S.A.S,"C3240 - Fabricación de juegos, juguetes y rompecabezas",QUINDIO,2020-12-31,11910239.0,3857348.0,25920431.0,9133345.0,16787086.0,2215303.0,17754758.0,1148171.0,976369.0,3372819.0,313281.0,31368.0,2020,8052891.0,3191672.0,3028170.0,Pequeña,17.97643200769056,6.466835537831606,4.429598412156032,35.23608461603127,3.0876755221463035,3191672.0,8052891.0,3028170.0,False,False,False,Pandemia (2020-2021),C3,9.331596310443107,-23.62774382714342,QUINDIO,Sano,25920431.0,0.0,0.0,False
890307885,PLASTICOS ESPECIALES SAS,C2229 - Fabricación de artículos de plástico n.c.p.,VALLE,2020-12-31,75529340.0,49738301.0,193906231.0,83048655.0,110857576.0,10135204.0,152813763.0,3982213.0,5579846.0,18407809.0,9234898.0,,2020,25791039.0,15715050.0,9172911.0,Grande,10.283792304754645,2.605925619409032,2.053679749981835,42.82928638842967,1.518534780671338,15715050.0,25791039.0,9172911.0,False,False,False,Pandemia (2020-2021),C2,-1.9996874145466705,-3.6710422098991415,VALLE DEL CAUCA,Sano,193906231.0,0.0,0.0,False
890308155,FUNDICIONES UNIVERSO S.A.S.,C2431 - Fundición de hierro y de acero,VALLE,2020-12-31,27778934.0,21867068.0,56575623.0,36396194.0,20179429.0,3502795.0,42586561.0,300067.0,1655632.0,2162372.0,,,2020,5911866.0,5158427.0,2162372.0,Mediana,12.112804788346258,0.704604910455202,0.530382140025219,64.33193674243763,1.270354763610741,5158427.0,5911866.0,2162372.0,False,False,False,Pandemia (2020-2021),C2,-0.17067493095505704,17.83160814410882,VALLE DEL CAUCA,Sano,56575623.0,0.0,0.0,False
890308729,INDUSTRIA DE ALUMINIO INDIA SAS,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,VALLE,2020-12-31,7645942.0,5771558.0,18252531.0,11243789.0,7008742.0,1284940.0,12620637.0,6688.0,274254.0,140394.0,49234.0,,2020,1874384.0,1559194.0,91160.0,Pequeña,12.354320942754315,0.05299257081873126,0.036641493719418966,61.601259573261366,1.3247622219165085,1559194.0,1874384.0,91160.0,False,False,False,Pandemia (2020-2021),C2,0.07084122345299981,15.100930974932552,VALLE DEL CAUCA,Sano,18252531.0,0.0,0.0,False
890309282,ORGANIZACION DELIMA SA,K6494 - Otras actividades de distribución de fondos,VALLE,2020-12-31,11659519.0,11385886.0,385423922.0,11385886.0,374038036.0,58908705.0,60860258.0,58997655.0,8136.0,15049986.0,3600.0,,2020,273633.0,58916841.0,15046386.0,Grande,96.80675523919074,96.93954139990664,15.307211522796967,2.9541202167518805,1.024032648842611,58916841.0,273633.0,15046386.0,False,False,False,Pandemia (2020-2021),K6,67.57529443673225,-10.278707818400632,VALLE DEL CAUCA,Sano,385423922.0,0.0,0.0,False
890309556,ACCION SA,N7820 - Actividades de agencias de empleo temporal,BOGOTA D.C.,2020-12-31,23525522.0,10983273.0,84452583.0,102717182.0,-18264599.0,-20028357.0,119981928.0,-19990465.0,669934.0,-4419681.0,,,2020,12542249.0,-19358423.0,-4419681.0,Grande,-16.13444901468828,-16.661230014573526,-23.6706377589422,121.62704603126231,2.1419409314509434,-19358423.0,12542249.0,-4419681.0,True,False,True,Pandemia (2020-2021),N7,-34.5623240501675,63.92062354623805,"BOGOTA, D.C.",Riesgo alto,84452583.0,0.0,0.0,False
890310041,SOCIEDAD FORESTAL CAFETERA DEL VALLE S.A.,A0210 - Silvicultura y otras actividades forestales,VALLE,2020-12-31,372247.0,35266.0,11296292.0,1273604.0,10022688.0,165749.0,373139.0,139815.0,118128.0,69022.0,,,2020,336981.0,283877.0,69022.0,Pequeña,76.07808350239455,37.46995087621503,1.2377070281115254,11.274531501133293,10.555407474621449,283877.0,336981.0,69022.0,False,False,False,Pandemia (2020-2021),A0,66.36482035490496,-29.158051470583057,VALLE DEL CAUCA,Sano,11296292.0,0.0,0.0,False
890311366,APEX TOOL GROUP S. A. S.,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",BOGOTA D.C.,2020-12-31,28101039.0,10593500.0,29315564.0,10790112.0,18525452.0,3267010.0,39002892.0,1939793.0,245192.0,4310531.0,,10124.0,2020,17507539.0,3512202.0,4300407.0,Mediana,9.004978400063257,4.97345940398471,6.6169390430284745,36.80676926427204,2.6526680511634493,3512202.0,17507539.0,4300407.0,False,False,False,Pandemia (2020-2021),G4,2.4550488765006673,-27.25644408605867,"BOGOTA, D.C.",Sano,29315564.0,0.0,0.0,False
890311875,SCHNEIDER ELECTRIC DE COLOMBIA S.A.S,C2790 - Fabricación de otros tipos de equipo eléctrico n.c.p.,BOGOTA D.C.,2020-12-31,165722099.0,183528370.0,235057201.0,184930593.0,50126608.0,5460709.0,368463261.0,-6101558.0,7943361.0,50165340.0,2277823.0,6530130.0,2020,-17806271.0,13404070.0,41357387.0,Grande,3.6378308012640646,-1.6559474568619206,-2.5957758256467964,78.67471926546084,0.9029781008788995,13404070.0,-17806271.0,41357387.0,False,True,False,Pandemia (2020-2021),C2,-8.645648918037251,32.17439066713202,"BOGOTA, D.C.",Sano,235057201.0,0.0,0.0,False
890312630,PROTECNICA INGENIERIA SA,C2029 - Fabricación de otros productos químicos n.c.p.,VALLE,2020-12-31,55671375.0,21726838.0,84025812.0,26831231.0,57194581.0,12997779.0,101731835.0,7734620.0,757657.0,7912657.0,1534463.0,,2020,33944537.0,13755436.0,6378194.0,Grande,13.521269915164707,7.602949460215674,9.205052371288005,31.932129379481626,2.562332125825212,13755436.0,33944537.0,6378194.0,False,False,False,Pandemia (2020-2021),C2,1.2377901958633917,-14.568199218847187,VALLE DEL CAUCA,Sano,84025812.0,0.0,0.0,False
890315430,AGRICOLA COLOMBIANA SA,A0145 - Cría de aves de corral,VALLE,2020-12-31,41955149.0,37218578.0,96605496.0,41049364.0,55556132.0,5014330.0,85912405.0,4407792.0,6416212.0,-3743841.0,2887843.0,60457.0,2020,4736571.0,11430542.0,-6692141.0,Grande,13.30487954562557,5.130565254226092,4.562672086482533,42.49174808853525,1.1272636208723503,11430542.0,4736571.0,-6692141.0,False,False,True,Pandemia (2020-2021),A0,3.5916163981359777,2.059165116818903,VALLE DEL CAUCA,Alerta,96605496.0,0.0,0.0,False
890316468,JOSE A. RAFFO Y COMPAÑIA S EN C S,K6613 - Otras actividades relacionadas con el mercado de valores,VALLE,2020-12-31,12080570.0,3306643.0,54574107.0,9773601.0,44800506.0,4109789.0,6353940.0,4057263.0,450.0,5294433.0,,,2020,8773927.0,4110239.0,5294433.0,Mediana,64.68803608469706,63.85428568730583,7.4344102414722055,17.908861064826954,3.6534243339846486,4110239.0,8773927.0,5294433.0,False,False,False,Pandemia (2020-2021),K6,35.456575282238575,4.676033029674443,VALLE DEL CAUCA,Sano,54574107.0,0.0,0.0,False
890316597,JJASG SAS,C1011 - Procesamiento y conservación de carne y productos cárnicos,VALLE,2020-12-31,491401.0,2983383.0,46786030.0,30661999.0,16124031.0,975387.0,3970326.0,-700303.0,118120.0,589.0,,,2020,-2491982.0,1093507.0,589.0,Mediana,27.54199529207425,-17.63842566076438,-1.4968207390111963,65.53665485188634,0.16471267685040775,1093507.0,-2491982.0,589.0,False,True,False,Pandemia (2020-2021),C1,17.84387327980224,11.501599422507006,VALLE DEL CAUCA,Sano,46786030.0,0.0,0.0,False
890316958,REFORESTADORA ANDINA S.A.,A0210 - Silvicultura y otras actividades forestales,VALLE,2020-12-31,108931565.0,3626120.0,1081191325.0,6969317.0,1074222008.0,101470662.0,57213646.0,105409226.0,35009000.0,11595226.0,19918000.0,1300000.0,2020,105305445.0,136479662.0,-9622774.0,Grande,238.54389912504442,184.23791065509093,9.749359208001415,0.6445960894109097,30.040805323596572,136479662.0,105305445.0,-9622774.0,False,False,True,Pandemia (2020-2021),A0,228.83063597755483,-39.78798688230544,VALLE DEL CAUCA,Alerta,1081191325.0,0.0,0.0,False
890317339,PALLOMARO S.A,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,VALLE,2020-12-31,36365520.0,13080502.0,51146499.0,15695304.0,35451195.0,4167734.0,49006928.0,1734281.0,1532041.0,15497831.0,620123.0,57982.0,2020,23285018.0,5699775.0,14819726.0,Mediana,11.63054946027223,3.538848629728433,3.3908107767063393,30.686956696684163,2.780131832860849,5699775.0,23285018.0,14819726.0,False,False,False,Pandemia (2020-2021),G4,5.08061993670964,-33.37625665364655,VALLE DEL CAUCA,Sano,51146499.0,0.0,0.0,False
890317417,GILMEDICA S.A.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,VALLE,2020-12-31,73682811.0,31136903.0,85212484.0,32604187.0,52608297.0,50051069.0,146141349.0,34270342.0,158488.0,64256652.0,142309.0,,2020,42545908.0,50209557.0,64114343.0,Grande,34.35684516638751,23.45013388373745,40.21751319912232,38.26221871433768,2.3664142512824733,50209557.0,42545908.0,64114343.0,False,False,False,Pandemia (2020-2021),G4,27.80691564282492,-25.800994635993035,VALLE DEL CAUCA,Sano,85212484.0,0.0,0.0,False
890317665,CI VITRAL LTDA,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",BOGOTA D.C.,2020-12-31,13719102.0,7844046.0,21100165.0,7865656.0,13234509.0,2664293.0,34673186.0,1017257.0,220065.0,286613.0,1850.0,,2020,5875056.0,2884358.0,284763.0,Pequeña,8.318699066189073,2.9338434604769232,4.821085522317006,37.277699013254164,1.7489828591010304,2884358.0,5875056.0,284763.0,False,False,False,Pandemia (2020-2021),G4,1.7687695426264831,-26.78551433707655,"BOGOTA, D.C.",Sano,21100165.0,0.0,0.0,False
890317831,CARNES Y DERIVADOS DE OCCIDENTE SA,A0162 - Actividades de apoyo a la ganadería,VALLE,2020-12-31,23627998.0,4918625.0,43519590.0,7241592.0,36277998.0,5498407.0,44108650.0,3762306.0,1728425.0,7082470.0,1397613.0,,2020,18709373.0,7226832.0,5684857.0,Mediana,16.384160476459833,8.529633076505402,8.645086040562422,16.639844263238693,4.8037811380212965,7226832.0,18709373.0,5684857.0,False,False,False,Pandemia (2020-2021),A0,6.670897328970241,-23.792738708477657,VALLE DEL CAUCA,Sano,43519590.0,0.0,0.0,False
890317986,CALDERON INGENIEROS SA,F4210 - Construcción de carreteras y vías de ferrocarril,VALLE,2020-12-31,8167944.0,92697.0,9561545.0,6242570.0,3318975.0,135636.0,7744991.0,89488.0,,89488.0,,,2020,8075247.0,135636.0,89488.0,Pequeña,1.751273823300763,1.155430651888427,0.9359156914494466,65.28829807316706,88.11443736043238,135636.0,8075247.0,89488.0,False,False,False,Pandemia (2020-2021),F4,-4.1844726007710165,-15.6236749025649,VALLE DEL CAUCA,Sano,9561545.0,0.0,0.0,False
890318329,ROMARCO SA,C2920 - Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,VALLE,2020-12-31,58824832.0,34294586.0,70191125.0,35239919.0,34951206.0,4820157.0,56841438.0,2899616.0,661449.0,-9217949.0,1684987.0,,2020,24530246.0,5481606.0,-10902936.0,Mediana,9.643679317191095,5.101236179140999,4.131029385837597,50.20566204060699,1.715280423563066,5481606.0,24530246.0,-10902936.0,False,False,True,Pandemia (2020-2021),C2,-2.63980040211022,3.7053334422781745,VALLE DEL CAUCA,Alerta,70191125.0,0.0,0.0,False
890319494,IPSOS NAPOLEON FRANCO & CIA S A S,M7320 - Estudios de mercado y realización de encuestas de opinión pública,BOGOTA D.C.,2020-12-31,40813770.0,24239677.0,44152647.0,24515615.0,19637032.0,2507401.0,32837792.0,1596842.0,171983.0,5134897.0,,127224.0,2020,16574093.0,2679384.0,5007673.0,Mediana,8.159452377309655,4.862817816739931,3.6166393376143446,55.5246778296214,1.6837588223638458,2679384.0,16574093.0,5007673.0,False,False,False,Pandemia (2020-2021),M7,-2.0647510620788587,-2.024932460339677,"BOGOTA, D.C.",Sano,44152647.0,0.0,0.0,False
890319797,COMPAÑIA COLOMBIANA RECICLADORA S.A.,"G4665 - Comercio al por mayor de desperdicios, desechos y chatarra",VALLE,2020-12-31,27548064.0,9637901.0,31186344.0,9770641.0,21415703.0,5701364.0,80487187.0,3773289.0,999319.0,-309293.0,3488.0,,2020,17910163.0,6700683.0,-312781.0,Mediana,8.325154909439188,4.688061715959833,12.099170713950953,31.329869894335804,2.858305350926514,6700683.0,17910163.0,-312781.0,False,False,True,Pandemia (2020-2021),G4,1.775225385876599,-32.73334345599491,VALLE DEL CAUCA,Alerta,31186344.0,0.0,0.0,False
890322484,FILTROS Y FILTROS SAS,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",VALLE,2020-12-31,5215206.0,3708359.0,6750619.0,3823858.0,2926761.0,573960.0,11168445.0,273821.0,83781.0,136644.0,,,2020,1506847.0,657741.0,136644.0,Pequeña,5.889280020629551,2.451737909798544,4.056235435594869,56.644553632785374,1.406337951638447,657741.0,1506847.0,136644.0,False,False,False,Pandemia (2020-2021),G4,-0.6606495029330386,-7.418659717545339,VALLE DEL CAUCA,Sano,6750619.0,0.0,0.0,False
890323239,SUMMAR TEMPORALES,N7820 - Actividades de agencias de empleo temporal,VALLE,2020-12-31,23716501.0,15871131.0,26126650.0,16455532.0,9671118.0,6542933.0,132214468.0,3475572.0,284142.0,15701093.0,60549.0,16236.0,2020,7845370.0,6827075.0,15624308.0,Pequeña,5.163636857049562,2.628738028881983,13.302784704506701,62.983704378479445,1.4943170086618276,6827075.0,7845370.0,15624308.0,False,False,False,Pandemia (2020-2021),N7,-13.264238178429656,5.277281893455182,VALLE DEL CAUCA,Sano,26126650.0,0.0,0.0,False
890324611,VARGAS SANCHEZ S.A.S,A0145 - Cría de aves de corral,VALLE,2020-12-31,5979671.0,3527127.0,12179626.0,5512263.0,6667363.0,-39131.0,13009128.0,-188136.0,234279.0,-249342.0,,,2020,2452544.0,195148.0,-249342.0,Pequeña,1.5000851709661094,-1.44618455595179,-1.5446779728704314,45.25806457439662,1.6953375934577917,195148.0,2452544.0,-249342.0,False,False,True,Pandemia (2020-2021),A0,-8.213177976523482,4.82548160268027,VALLE DEL CAUCA,Alerta,12179626.0,0.0,0.0,False
890325060,CALIMA DESARROLLOS INMOBILIARIOS S.A.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,VALLE,2020-12-31,33232663.0,52043968.0,997485829.0,418003508.0,579482321.0,53470751.0,45822645.0,15310605.0,22814.0,51409664.0,0.0,0.0,2020,-18811305.0,53493565.0,51409664.0,Grande,116.74045660175226,33.412748216520455,1.5349195502204975,41.905708918096316,0.6385497546997185,53493565.0,-18811305.0,51409664.0,False,True,False,Pandemia (2020-2021),L6,63.85184704307705,16.1249529039194,VALLE DEL CAUCA,Sano,997485829.0,0.0,0.0,False
890327120,EXTRAS S.A,N7820 - Actividades de agencias de empleo temporal,VALLE,2020-12-31,24228955.0,14689523.0,24779260.0,15026011.0,9753249.0,4908946.0,149413533.0,2940920.0,7592.0,9112459.0,,,2020,9539432.0,4916538.0,9112459.0,Pequeña,3.290557355336748,1.9683089884501963,11.868473876943863,60.63946623103354,1.6494037961613865,4916538.0,9539432.0,9112459.0,False,False,False,Pandemia (2020-2021),N7,-15.13731768014247,2.9330437460092753,VALLE DEL CAUCA,Sano,24779260.0,0.0,0.0,False
890329438,CLOROX DE COLOMBIA SA,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",BOGOTA D.C.,2020-12-31,43036808.0,27227112.0,107484988.0,97330909.0,10154079.0,-8421201.0,96868520.0,-13432854.0,4440159.0,-22417235.0,1011043.0,,2020,15809696.0,-3981042.0,-23428278.0,Grande,-4.109737611351965,-13.867099445722925,-12.497423361111599,90.55302587929768,1.580660042093337,-3981042.0,15809696.0,-23428278.0,True,False,True,Pandemia (2020-2021),C2,-16.39321733065328,44.052697280968864,"BOGOTA, D.C.",Riesgo alto,107484988.0,0.0,0.0,False
890329874,"ALIMENTOS LA CALI S,A,S",C1011 - Procesamiento y conservación de carne y productos cárnicos,VALLE,2020-12-31,16727352.0,18676432.0,38165335.0,28705587.0,9459748.0,-2587475.0,44925358.0,-2509754.0,1008192.0,-5329.0,,,2020,-1949080.0,-1579283.0,-5329.0,Mediana,-3.51534872576864,-5.5864974965808845,-6.576004114728719,75.21376924897947,0.8956395954002349,-1579283.0,-1949080.0,-5329.0,True,True,True,Pandemia (2020-2021),C1,-13.213470738040652,21.17871381960014,VALLE DEL CAUCA,Riesgo alto,38165335.0,0.0,0.0,False
890330584,SUPERMOTOS DE CALI SAS,"G4541 - Comercio de motocicletas y de sus partes, piezas y accesorios",VALLE,2020-12-31,5231404.0,4295545.0,9070997.0,7630405.0,1440592.0,54420.0,31629159.0,-510000.0,80534.0,-411791.0,15915.0,,2020,935859.0,134954.0,-427706.0,Pequeña,0.4266759037127734,-1.6124361700543477,-5.6223147246107565,84.1187027181246,1.2178673486135054,134954.0,935859.0,-427706.0,False,False,True,Pandemia (2020-2021),G4,-6.123253619849816,20.055489367793882,VALLE DEL CAUCA,Alerta,9070997.0,0.0,0.0,False
890330938,DACAR S.A.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,VALLE,2020-12-31,922264.0,165993.0,9201134.0,795755.0,8405379.0,576832.0,1437390.0,540489.0,152053.0,334871.0,10456.0,,2020,756271.0,728885.0,324415.0,Pequeña,50.7089238133005,37.60211216162628,5.874156381159104,8.648444854732036,5.556041519823125,728885.0,756271.0,324415.0,False,False,False,Pandemia (2020-2021),L6,-2.179685745374705,-17.132311159444882,VALLE DEL CAUCA,Sano,9201134.0,0.0,0.0,False
890332769,MAVALLE S A S,A0129 - Otros cultivos permanentes n.c.p.,TOLIMA,2020-12-31,26361494.0,25755516.0,46466432.0,27811431.0,18655001.0,5454396.0,48999238.0,2683434.0,984178.0,2041212.0,1082360.0,,2020,605978.0,6438574.0,958852.0,Mediana,13.140151281536255,5.476481083236438,5.774994731680711,59.852736272068405,1.0235280861777338,6438574.0,605978.0,958852.0,False,False,False,Pandemia (2020-2021),A0,3.4268881340466635,19.420153300352055,TOLIMA,Sano,46466432.0,0.0,0.0,False
890400080,CABOT COLOMBIANA  SA,C1921 - Fabricación de productos de la refinación del petróleo,BOLIVAR,2020-12-31,94332540.0,25744386.0,138368883.0,46745102.0,91623781.0,31453596.0,141757551.0,20821788.0,7245752.0,19364192.0,4485806.0,,2020,68588154.0,38699348.0,14878386.0,Grande,27.29967308760857,14.688309619570106,15.04802781417264,33.78295826815339,3.6641984780681893,38699348.0,68588154.0,14878386.0,False,False,False,Pandemia (2020-2021),C1,17.60155107533656,-20.25209716122594,BOLIVAR,Sano,138368883.0,0.0,0.0,False
